@RELATION stress
@ATTRIBUTE VERTICAL_AVERAGE_PRESSURE NUMERIC
@ATTRIBUTE VERTICAL_AVERAGE_SIZE NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_DELTA NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_TIME_LENGTH NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_INTERACTION_LENGTH NUMERIC
@ATTRIBUTE VERTICAL_SPEED_SCROLL_DELTA NUMERIC
@ATTRIBUTE VERTICAL_SPEED_SCROLL_INTERACTION NUMERIC
@ATTRIBUTE VERTICAL_MEAN_DISTANCE_CENTER NUMERIC
@ATTRIBUTE VERTICAL_MEAN_DISTANCE_TOP_LEFT NUMERIC
@ATTRIBUTE VERTICAL_LINEARITY NUMERIC
@ATTRIBUTE VERTICAL_LINEARITY_SUM_EVERY_POINT NUMERIC
@ATTRIBUTE class {no-stress, stress}
@data
0.5664999914169312,0.2666666805744171,249.0,444.0,243.94249914209226,0.5608108108108109,0.5494200431128204,335.0085003636973,1350.6602833670509,16.0,18.0,stress
0.5569852853522581,0.250980406999588,454.0,562.0,434.8659802985875,0.8078291814946619,0.773782883093572,412.3760627610741,1395.5280307903035,41.0,75.0,stress
0.5171428740024566,0.21333335041999818,107.0,638.0,153.78543036086785,0.1677115987460815,0.2410429942960311,471.3283780457332,1443.18162154763,77.0,77.0,stress
0.5553571383158366,0.26031747460365295,183.0,344.0,216.51881771882285,0.5319767441860465,0.6294151677872757,402.2776359030204,1382.649290491279,12.0,12.0,stress
0.5914634437095828,0.32682927861446287,425.0,671.0,459.76417626229494,0.6333830104321908,0.6851925130585618,246.5860399902938,1160.0547510175024,92.0,92.0,stress
0.5801470893270829,0.2666666805744171,316.0,579.0,330.6262930587084,0.5457685664939551,0.571029867113486,417.6633472222719,1379.9468410411705,19.0,19.0,stress
0.5676724026943075,0.2666666805744171,236.0,520.0,259.70799639932676,0.45384615384615384,0.4994384546140899,410.3312957327881,1274.7098835663023,8.0,20.0,stress
0.5723684524234972,0.30526316950195714,122.0,301.0,160.6093674607812,0.4053156146179402,0.5335859384079109,279.54349845196566,1217.8741059578679,26.0,26.0,stress
0.5863095493543715,0.32380953431129456,233.0,336.0,264.01792677521235,0.6934523809523809,0.7857676392119415,351.4659967136737,1323.8304047265578,28.0,28.0,stress
0.5823276166258187,0.32643679195436937,271.0,487.0,296.55429603073617,0.5564681724845996,0.6089410596113679,258.4575626566077,1204.4862543058393,83.0,83.0,stress
0.5710937393208345,0.2666666805744171,418.0,831.0,432.9720134413957,0.5030084235860409,0.5210252869330875,377.8718021669831,1263.0528050007495,52.0,52.0,stress
0.5806034823943829,0.2666666805744171,158.0,495.0,192.5777477769445,0.3191919191919192,0.3890459551049384,424.7164527498934,1405.7516885458135,19.0,19.0,stress
0.5621710529452876,0.2666666805744171,320.0,663.0,338.2269227700212,0.48265460030165913,0.5101461881900772,386.6107894836798,1274.6749948095003,27.0,27.0,stress
0.5800000309944153,0.32533334374427797,207.0,402.0,250.8309414372748,0.5149253731343284,0.6239575657643651,312.1044591715701,1311.87201083847,77.0,77.0,stress
0.5837963179305747,0.2666666805744171,0.0,1040.0,327.4513644044508,0.0,0.3148570811581258,372.28561715809576,1233.9206914672243,46.0,46.0,stress
0.5806818279353055,0.2666666805744171,0.0,991.0,463.67572796213454,0.0,0.46788670833716905,325.2343651623977,1142.012675413715,74.0,76.0,stress
0.5716867367905306,0.2666666805744171,366.0,1537.0,613.378976197574,0.23812621990891347,0.3990754562118244,333.73123696858227,1296.679058752374,73.0,227.0,stress
0.574999988079071,0.2666666805744171,337.0,789.0,386.7840000195317,0.42712294043092525,0.4902205323441466,332.37655787655086,1301.7463495431803,53.0,63.0,stress
0.5625,0.25507247836693475,455.0,814.0,480.38863309367383,0.558968058968059,0.5901580259136042,326.98556737597863,1289.248617421331,24.0,40.0,stress
0.5511363636363636,0.20606062358075922,252.0,377.0,251.4373695843832,0.6684350132625995,0.6669426248922631,229.83290330292192,1245.8673299770358,6.0,6.0,stress
0.5576923000506866,0.2529914677143097,367.0,654.0,403.16502230618016,0.5611620795107034,0.6164602787556271,358.86505758477176,1281.1610312665775,0.0,16.0,stress
0.5625,0.2666666805744171,241.0,638.0,274.70413900982743,0.3777429467084639,0.43057075079910256,356.99833616125034,1314.7521294868623,7.0,17.0,stress
0.5689189127973608,0.2666666805744171,120.0,679.0,146.70464317815626,0.17673048600883653,0.2160598574052375,375.8221856307864,1281.0101333538582,7.0,7.0,stress
0.561290314120631,0.2602150680557374,403.0,537.0,314.9432175770589,0.750465549348231,0.5864864386909848,380.9885636903225,1379.3180846335608,10.0,50.0,stress
0.574999988079071,0.2666666805744171,263.0,839.0,301.96322212264477,0.3134684147794994,0.3599084888231761,287.0200984726201,1285.6772181293045,26.0,32.0,stress
0.5714673931184022,0.2666666805744171,1.0,999.0,383.000042310214,0.001001001001001001,0.3833834257359499,421.4370776778074,1431.444624273142,103.0,131.0,stress
0.5570652173913043,0.2666666805744171,101.0,411.0,122.42015921932348,0.24574209245742093,0.2978592681735365,348.45408841099004,1379.3195519454837,24.0,24.0,stress
0.5745967626571655,0.2666666805744171,147.0,520.0,176.27637982526687,0.2826923076923077,0.33899303812551324,432.6156508320955,1453.3696053932508,31.0,31.0,stress
0.5597222229791066,0.2645502785841624,300.0,1058.0,333.25591095864456,0.2835538752362949,0.314986683325751,493.1219364297234,1433.3100682229544,44.0,44.0,stress
0.5723684116413719,0.2666666805744171,306.0,646.0,341.83894382769085,0.47368421052631576,0.5291624517456515,323.4474864008887,1253.723155783383,54.0,56.0,stress
0.5575757586594784,0.2666666805744171,336.0,587.0,313.81729114926617,0.5724020442930153,0.5346120803224296,433.97510329294914,1370.2313844519745,4.0,8.0,stress
0.5607500016689301,0.2666666805744171,299.0,872.0,331.5718871972414,0.34288990825688076,0.3802429899050933,355.02506871484275,1243.4552331279283,0.0,4.0,stress
0.574999988079071,0.2666666805744171,309.0,974.0,350.35245933188,0.31724845995893225,0.35970478370829573,338.81019669532606,1321.3771768657366,98.0,98.0,stress
0.5872807366806164,0.2666666805744171,265.0,1024.0,292.0622577482985,0.2587890625,0.2852170485823228,320.74017240388133,1170.2033995439951,1.0,1.0,stress
0.5864362019173642,0.2666666805744171,327.0,822.0,390.5608856085955,0.3978102189781022,0.47513489733405784,278.8648814398876,1266.2175036051838,116.0,116.0,stress
0.5829545801336115,0.2666666805744171,274.0,738.0,348.67921068885346,0.3712737127371274,0.47246505513394776,205.13595571525454,1116.2027606036281,98.0,108.0,stress
0.5778846144676208,0.26837608218193054,141.0,638.0,346.48211919977865,0.22100313479623823,0.5430754219432268,237.7460008271636,1151.0073002704123,17.0,17.0,stress
0.5713361964143556,0.2666666805744171,387.0,991.0,423.33350517275085,0.3905146316851665,0.42717810814606544,336.3004622270604,1270.400338548347,66.0,66.0,stress
0.563679244158403,0.2666666805744171,447.0,982.0,495.40814701677937,0.45519348268839105,0.5044889480822601,374.90018243922225,1333.6342629373817,93.0,93.0,stress
0.5719626077981753,0.2666666805744171,593.0,1873.0,633.8080116831576,0.3166043780032034,0.3383918909146597,432.38351924218944,1397.628079091969,8.0,80.0,stress
0.558018868824221,0.2666666805744171,260.0,965.0,292.79998444554786,0.2694300518134715,0.3034196730005677,474.3860341022213,1509.0223858624888,35.0,35.0,stress
0.5413793222657566,0.23218392400906004,349.0,974.0,384.31660181277374,0.35831622176591377,0.39457556654288883,484.60892955589986,1491.0616685716195,46.0,48.0,stress
0.5710616340375927,0.2666666805744171,377.0,1217.0,419.2426468118687,0.30977814297452755,0.3444886169366218,386.04982134933005,1395.146545744613,94.0,94.0,stress
0.5607558156168738,0.2635659055654393,350.0,730.0,389.3558413218311,0.4794520547945205,0.5333641661942892,257.3989772139681,1245.7068677756083,8.0,8.0,stress
0.5636029401246239,0.2666666805744171,72.0,579.0,253.860789510868,0.12435233160621761,0.43844695943155093,304.51098865897245,1322.427482827814,23.0,23.0,stress
0.582857176235744,0.2666666805744171,685.0,1209.0,728.545424252295,0.5665839536807279,0.6026016743195162,418.2799995639795,1252.3268475492753,148.0,150.0,stress
0.5664062388241291,0.2666666805744171,611.0,815.0,655.1293326158759,0.7496932515337423,0.8038396719213201,385.4582602197249,1227.5078549880811,85.0,85.0,stress
0.5753676470588235,0.2666666805744171,540.0,1142.0,597.2549443622611,0.47285464098073554,0.5229903190562707,361.11216336844893,1230.3397792335472,137.0,137.0,stress
0.5743243130477699,0.2666666805744171,439.0,613.0,490.5208270841003,0.7161500815660685,0.800197107804405,329.47083417414717,1272.8161950706012,104.0,104.0,stress
0.5717592537403107,0.2666666805744171,547.0,899.0,603.110902134184,0.6084538375973304,0.670868634187079,419.1457136765755,1307.2291494251754,141.0,141.0,stress
0.5795454491268505,0.2666666805744171,12.0,991.0,461.1231594727714,0.012108980827447022,0.4653109580956321,374.99535782229054,1306.5574685880356,44.0,92.0,stress
0.5659482746288694,0.23218392400906004,183.0,504.0,247.13104603452683,0.3630952380952381,0.4903393770526326,242.01826205459918,1206.0223192127783,115.0,115.0,stress
0.5552499997615814,0.25466668128967285,333.0,831.0,428.28777497919634,0.4007220216606498,0.5153884175441592,323.89662000624116,1282.8181826004766,165.0,165.0,stress
0.5867500281333924,0.2680000138282776,429.0,872.0,548.3409524654367,0.4919724770642202,0.6288313675062347,291.27882712089354,1244.6720010391732,161.0,175.0,stress
0.5861111415757073,0.2666666805744171,270.0,587.0,505.0459236598608,0.4599659284497445,0.8603848784665431,387.71817063443257,1369.4101608722958,338.0,338.0,stress
0.5693548283269328,0.2666666805744171,206.0,512.0,236.48512413154066,0.40234375,0.46188500806941535,317.6521860052843,1341.198247158975,25.0,25.0,stress
0.5663793004792312,0.2620689796990362,318.0,503.0,315.920564360883,0.6322067594433399,0.6280726925663679,330.01676554390474,1315.9586751856295,24.0,26.0,stress
0.5679877938293829,0.2666666805744171,297.0,731.0,336.60254731382685,0.4062927496580027,0.4604686009765073,344.1139363581394,1348.9156121672124,35.0,35.0,stress
0.5718749910593033,0.2666666805744171,126.0,386.0,154.8753242553629,0.32642487046632124,0.4012314099879868,409.48146272711836,1414.2317684877307,9.0,9.0,stress
0.5686440568859294,0.2666666805744171,269.0,982.0,351.8702172551889,0.2739307535641548,0.3583199768382779,354.4157991053176,1339.6969579281113,69.0,69.0,stress
0.5739583472410837,0.2666666805744171,228.0,378.0,264.09602374597574,0.6031746031746031,0.6986667294867083,370.46547831573116,1384.0967058788553,100.0,100.0,stress
0.5658333241939545,0.2666666805744171,399.0,478.0,421.8944221787508,0.8347280334728033,0.882624314181487,313.52631617391177,1264.4916074284463,62.0,62.0,stress
0.5611111058129205,0.24814816315968832,344.0,588.0,363.0476336318917,0.5850340136054422,0.6174279483535573,336.4225739249285,1344.977167782807,20.0,26.0,stress
0.5871710745911849,0.2666666805744171,259.0,629.0,567.6461153969734,0.4117647058823529,0.9024580530953472,309.07931853548143,1240.4992957932764,423.0,423.0,stress
0.5955508755425275,0.27005651088084204,459.0,990.0,558.2144320728678,0.4636363636363636,0.5638529616897654,256.05737590605906,1160.454371707614,86.0,110.0,stress
0.5578947318227667,0.2666666805744171,90.0,294.0,116.51054076540487,0.30612244897959184,0.3962943563449145,232.29140978437277,978.568790766536,0.0,4.0,stress
0.5595238066854931,0.2666666805744171,201.0,352.0,220.92348344168957,0.5710227272727273,0.6276235325048,339.5883659459464,1179.0952310921884,11.0,11.0,stress
0.5766447468807823,0.2666666805744171,249.0,620.0,283.54178447325165,0.40161290322580645,0.45732545882782527,316.5145245766685,1266.156716606089,44.0,44.0,stress
0.5742646999218884,0.2666666805744171,216.0,554.0,307.0884094933222,0.3898916967509025,0.5543112084717008,245.1621243648582,1250.1854084650993,13.0,39.0,stress
0.5661290211062278,0.2666666805744171,319.0,503.0,306.39506626441425,0.6341948310139165,0.6091353206051974,366.8740947353663,1370.3817396908466,15.0,17.0,stress
0.5672222110960219,0.2666666805744171,248.0,764.0,268.47251927624393,0.32460732984293195,0.3514038210422041,381.2503004058297,1327.3224782693808,4.0,6.0,stress
0.5706730656898938,0.2666666805744171,405.0,873.0,441.19118463527894,0.4639175257731959,0.505373636466528,465.38867667587465,1461.0936943558595,109.0,109.0,stress
0.559375,0.2666666805744171,374.0,1041.0,416.4497763882371,0.35926993275696445,0.40004781593490596,522.6865834036524,1505.2456284300558,118.0,118.0,stress
0.5693359263241291,0.2666666805744171,220.0,1075.0,298.18960101081933,0.20465116279069767,0.2773856753589017,510.81613450542466,1529.6587547777604,161.0,161.0,stress
0.574999988079071,0.2666666805744171,178.0,1049.0,207.3017296633095,0.16968541468064824,0.19761842675243993,506.6691344237554,1523.9771935956032,44.0,44.0,stress
0.581041689713796,0.2666666805744171,204.0,999.0,313.6725853464753,0.2042042042042042,0.3139865719183937,466.4270158424931,1487.3053832986598,188.0,188.0,stress
0.5775943657137314,0.2666666805744171,259.0,898.0,324.6659744442112,0.2884187082405345,0.36154340138553587,501.0972102583355,1510.463815505364,141.0,141.0,stress
0.574632341370863,0.2666666805744171,190.0,571.0,228.76600861421045,0.3327495621716287,0.40064099582173457,517.8590192737008,1551.0501699924084,70.0,70.0,stress
0.5701388782925076,0.2666666805744171,218.0,646.0,254.4950228750104,0.33746130030959753,0.3939551437693659,454.16543642608787,1455.4407306166563,40.0,40.0,stress
0.587152812216017,0.2666666805744171,220.0,646.0,281.29543148299757,0.34055727554179566,0.43544184440092504,445.39964826004575,1470.3864292396956,18.0,20.0,stress
0.5846698407856923,0.2666666805744171,31.0,873.0,520.0143131705152,0.035509736540664374,0.5956635889696622,323.63036627219185,1337.7914499696776,378.0,378.0,stress
0.5908784076974198,0.3297297398786287,31.0,596.0,469.99067957169234,0.05201342281879195,0.788574965724316,213.8500732407344,1126.2244697347485,321.0,321.0,stress
0.5738636553287506,0.2666666805744171,132.0,360.0,172.53132299265963,0.36666666666666664,0.4792536749796101,304.19154167622554,1214.4186262548028,31.0,31.0,stress
0.6037500202655792,0.32888889908790586,67.0,486.0,257.82775033177643,0.13786008230452676,0.530509774345219,284.5173347474208,1208.9561905512364,237.0,237.0,stress
0.5791666990234738,0.2666666805744171,199.0,343.0,286.0740015875793,0.5801749271137027,0.8340349900512516,366.4424510479208,1348.7123371596317,44.0,44.0,stress
0.5784884025884229,0.26821706807890605,277.0,714.0,313.09246704572115,0.38795518207282914,0.43850485580633214,347.06224605038074,1295.6887598445896,80.0,80.0,stress
0.5814189508154586,0.2702702839632292,263.0,596.0,315.8440520279249,0.4412751677852349,0.5299396846106122,285.732181027146,1323.4523860633599,98.0,98.0,stress
0.5684210422791933,0.2666666805744171,258.0,620.0,290.88360103705,0.4161290322580645,0.4691670984468549,298.3364141612794,1289.9269504606023,6.0,18.0,stress
0.5801470770555384,0.2666666805744171,260.0,571.0,268.119835571582,0.4553415061295972,0.4695618836630157,192.07859415325896,1193.4591983470114,32.0,32.0,stress
0.5827500319480896,0.2680000138282776,311.0,890.0,390.90352000917926,0.349438202247191,0.439217438212561,302.2458948209845,1309.1755764443542,123.0,127.0,stress
0.575000007947286,0.2666666805744171,178.0,319.0,202.96762856114015,0.5579937304075235,0.6362621584988719,290.1196568215481,1305.5106083477679,49.0,49.0,stress
0.578214316708701,0.26857144236564634,294.0,570.0,308.2293053354949,0.5157894736842106,0.5407531672552542,287.6688119469978,1236.4517101972012,8.0,26.0,stress
0.5718750187328884,0.2666666805744171,282.0,461.0,260.97672123351265,0.6117136659436009,0.5661100243677064,289.6499914793667,1250.930268697909,47.0,47.0,stress
0.5709558707826278,0.2666666805744171,184.0,537.0,221.69574276368485,0.3426443202979516,0.4128412341968061,305.8793409676172,1305.8004757668587,16.0,32.0,stress
0.5571428484150341,0.2666666805744171,242.0,445.0,263.56406629066765,0.5438202247191011,0.5922788006531857,253.2665272454933,1217.8013682137994,2.0,8.0,stress
0.5804878356980114,0.2747967613906395,285.0,696.0,351.24275736381037,0.40948275862068967,0.5046591341434057,224.03729172971535,1260.0241774372057,145.0,145.0,stress
0.5567307655627911,0.2717948853969574,1.0,209.0,137.3546078550595,0.004784688995215311,0.6571990806462177,201.4719626083195,1233.6892983382422,27.0,27.0,stress
0.5863636677915399,0.2666666805744171,114.0,377.0,141.20472376639074,0.30238726790450926,0.37454833890289324,410.36005426980955,1437.45685600368,14.0,14.0,stress
0.5759615699450175,0.2666666805744171,297.0,662.0,321.68291965311306,0.4486404833836858,0.4859258605031919,362.8177406537226,1321.0891602005331,32.0,32.0,stress
0.55625,0.26333334743976594,266.0,705.0,290.50250274127944,0.3773049645390071,0.4120602875762829,472.1480745447684,1431.6723072590344,22.0,26.0,stress
0.5618055562178293,0.2666666805744171,384.0,914.0,416.4991438214096,0.4201312910284464,0.4556883411612796,414.7681872128411,1291.72315120556,2.0,6.0,stress
0.5511718820780516,0.26250001415610313,310.0,562.0,330.7711997929461,0.5516014234875445,0.5885608537241034,510.5327077808436,1474.7529298960644,39.0,43.0,stress
0.5566666669315762,0.20000001788139343,304.0,764.0,331.5464882311775,0.39790575916230364,0.433961372030337,452.9323351264776,1422.5458996733182,23.0,25.0,stress
0.5840909426862543,0.2666666805744171,224.0,385.0,258.5220443479972,0.5818181818181818,0.6714858294753174,364.4376325977987,1361.8967797585892,25.0,25.0,stress
0.5608333249886831,0.2622222363948822,218.0,528.0,234.528261567683,0.4128787878787879,0.4441823135751572,336.931107755723,1242.0199328558997,27.0,27.0,stress
0.5367187466472387,0.2541666813194752,240.0,276.0,177.85913314782994,0.8695652173913043,0.6444171490863404,381.08960895502963,1319.2389682449486,24.0,24.0,stress
0.5731481435122313,0.2666666805744171,391.0,923.0,408.0220912827977,0.4236186348862405,0.4420607706205826,378.99512835684664,1286.3072979113754,8.0,28.0,stress
0.5455128321280847,0.20000001788139343,87.0,721.0,236.6292093159417,0.12066574202496533,0.3281958520332062,329.33365860528636,1262.2503575772475,27.0,27.0,stress
0.5528846352528303,0.25641027092933655,0.0,621.0,306.9011198517809,0.0,0.49420470185471965,370.8336767022279,1392.938304932707,233.0,239.0,stress
0.5722782145584783,0.2666666805744171,683.0,2074.0,721.270760246289,0.3293153326904532,0.3477679654032252,529.9374688939521,1406.9642787358491,14.0,72.0,stress
0.5828704061331572,0.2666666805744171,253.0,453.0,292.75254621552995,0.5584988962472406,0.6462528614029359,295.78448674793754,1301.4024001844982,109.0,109.0,stress
0.5915178826877049,0.2666666805744171,143.0,462.0,515.5204955285873,0.30952380952380953,1.1158452284168556,245.79615126264167,1100.904505105109,457.0,457.0,stress
0.5705000042915345,0.2693333470821381,358.0,419.0,418.6330329725344,0.8544152744630071,0.9991241837053327,244.0503141238283,1204.736551228636,44.0,82.0,stress
0.5745833585659663,0.27333334684371946,157.0,495.0,410.32844456317866,0.31717171717171716,0.8289463526528862,295.5099338592596,1299.0116221364071,365.0,365.0,stress
0.5601562559604645,0.2666666805744171,265.0,243.0,252.99899054703715,1.0905349794238683,1.0411481092470665,334.9158541426775,1361.0459196498168,79.0,79.0,stress
0.5850000341733297,0.32666667699813845,357.0,495.0,387.51113865455096,0.7212121212121212,0.782850785160709,351.30895954344055,1338.1053152179961,7.0,7.0,stress
0.5802884927162757,0.31282052397727966,432.0,411.0,422.7266100587468,1.051094890510949,1.0285318979531552,388.51014786782935,1295.6828789522633,23.0,27.0,stress
0.5737500280141831,0.2666666805744171,310.0,310.0,298.2881345192917,1.0,0.9622197887719087,356.5649160234662,1336.495351785572,18.0,26.0,stress
0.5673611395888858,0.2666666805744171,159.0,310.0,184.50238361092806,0.5129032258064516,0.5951689793900905,327.34199497742054,1307.9329559948196,3.0,9.0,stress
0.5883064866065979,0.2666666805744171,323.0,537.0,358.39047541383826,0.6014897579143389,0.6673938089643171,331.32847046936416,1314.1959914749873,62.0,62.0,stress
0.5804166992505392,0.27111112475395205,109.0,487.0,216.48421527525716,0.22381930184804927,0.44452610939477855,323.15407913445324,1357.8600007658192,16.0,16.0,stress
0.5683593638241291,0.2666666805744171,296.0,537.0,323.1525024166493,0.5512104283054003,0.6017737475170378,328.00547750947715,1285.0566890275247,19.0,19.0,stress
0.5670731591015328,0.26341464824792815,365.0,688.0,391.23190569017316,0.5305232558139535,0.568651025712461,328.3614344754367,1260.625317576562,43.0,43.0,stress
0.551041666418314,0.2666666805744171,125.0,453.0,159.41998945524819,0.27593818984547464,0.3519205065237267,488.97483342984225,1525.3169926521812,15.0,15.0,stress
0.5464843735098839,0.26041668094694614,249.0,554.0,298.1241268493795,0.44945848375451264,0.5381301928689161,324.45523413856046,1361.2344111182942,66.0,66.0,stress
0.5455357155629567,0.2571428716182709,451.0,461.0,395.7713248366865,0.9783080260303688,0.8585061276283873,482.2100355597627,1493.13571308875,18.0,94.0,stress
0.5350000113248825,0.20000001788139343,86.0,495.0,240.45440651618765,0.17373737373737375,0.4857664778104801,467.89008590744686,1477.0579214706413,6.0,28.0,stress
0.5602822582567891,0.2666666805744171,0.0,1209.0,357.01731887286,0.0,0.2952996847583623,458.24684758535966,1497.110967466472,0.0,32.0,stress
0.5598684214709098,0.20000001788139343,441.0,1015.0,472.3086165854886,0.43448275862068964,0.4653286862911218,369.22277737579356,1301.9271455323735,44.0,44.0,stress
0.5656249895691872,0.2666666805744171,237.0,554.0,286.6224835940049,0.427797833935018,0.5173691039602977,344.279818465806,1219.3013023297149,88.0,92.0,stress
0.5968750230967999,0.32500001043081284,321.0,529.0,361.4142384337928,0.6068052930056711,0.6832027191565081,332.3920359299649,1357.7827563801256,41.0,41.0,stress
0.5716463312870119,0.2666666805744171,374.0,679.0,393.0595582368346,0.5508100147275405,0.5788800563134531,381.2009561459737,1383.245160853579,30.0,32.0,stress
0.5750000043348833,0.2666666805744171,134.0,360.0,170.95202634868804,0.37222222222222223,0.47486673985746675,279.2826856516902,1290.0378213883805,40.0,40.0,stress
0.5722656175494194,0.2666666805744171,348.0,528.0,353.6186576881806,0.6590909090909091,0.6697323062276147,272.2801791785795,1181.314378167485,42.0,44.0,stress
0.5847222407658895,0.2925926049550374,64.0,293.0,256.9455004056962,0.21843003412969283,0.8769471003607379,178.57269057588059,1173.2507592440106,239.0,239.0,stress
0.570608097153741,0.2666666805744171,288.0,671.0,306.57539952753996,0.42921013412816694,0.45689329288754094,234.2121976571204,1172.965868799285,2.0,8.0,stress
0.5634259162125764,0.2666666805744171,229.0,469.0,267.4071086557611,0.488272921108742,0.5701644107798743,267.2425526297822,1263.8982858043128,26.0,34.0,stress
0.5683035616363797,0.261904776096344,357.0,503.0,365.6116945314895,0.709741550695825,0.7268622157683687,405.7856485764486,1356.1227113469513,10.0,54.0,stress
0.5693548283269328,0.2666666805744171,42.0,519.0,232.20798935469224,0.08092485549132948,0.4474142376776344,283.70262044251655,1207.61985013397,24.0,24.0,stress
0.5875000357627869,0.2666666805744171,211.0,326.0,236.39978633750542,0.647239263803681,0.7251527188267037,226.23335724929345,1146.0154310497664,9.0,25.0,stress
0.5653409063816071,0.2666666805744171,211.0,344.0,527.4172604805797,0.6133720930232558,1.5331897106993595,320.3227169691015,1237.4242273151563,48.0,60.0,stress
0.5548611018392775,0.2666666805744171,351.0,285.0,368.6596404646559,1.231578947368421,1.2935425981215998,297.64737988799595,1290.0903011875046,41.0,67.0,stress
0.5671875178813934,0.26944445818662643,260.0,395.0,390.3809204774584,0.6582278481012658,0.9883061277910339,314.23145649781173,1334.8724347835519,287.0,287.0,stress
0.5543750017881394,0.25333334803581237,266.0,310.0,347.6788706540825,0.8580645161290322,1.1215447440454274,321.14504110992823,1360.039786388486,206.0,206.0,stress
0.5464285612106323,0.2571428716182709,260.0,226.0,275.18446488112147,1.1504424778761062,1.2176303755801836,300.57187089911565,1305.7641836688904,49.0,49.0,stress
0.5695652417514635,0.2666666805744171,235.0,360.0,276.4355475293379,0.6527777777777778,0.7678765209148275,219.25906804486647,1256.0006891508528,78.0,78.0,stress
0.5828125290572643,0.27916667982935905,714.0,520.0,544.3786106557399,1.373076923076923,1.0468819435687304,385.72126545123524,1254.6180839453946,66.0,68.0,stress
0.5741666555404663,0.2622222363948822,213.0,520.0,246.92949734034218,0.4096153846153846,0.47486441796219653,423.8473275183612,1435.8312543769225,53.0,55.0,stress
0.5691176372415879,0.2666666805744171,396.0,561.0,384.48648445776286,0.7058823529411765,0.6853591523311281,400.76828972369543,1267.9499902453813,33.0,41.0,stress
0.5709558707826278,0.26274511218070984,49.0,579.0,337.689484265596,0.0846286701208981,0.5832288156573333,379.56367099349666,1237.1326208541368,25.0,33.0,stress
0.5621874906122685,0.25666668117046354,289.0,646.0,387.7308328038533,0.4473684210526316,0.6002025275601444,416.65097375049595,1369.9532375580584,147.0,147.0,stress
0.5562499951232563,0.26060607487505133,272.0,377.0,275.8729826560969,0.7214854111405835,0.7317585746846071,292.2325395629034,1309.354089863009,72.0,72.0,stress
0.5553571368966784,0.25238096714019775,316.0,470.0,345.8654358417699,0.6723404255319149,0.7358839060463189,403.4865884517391,1426.6506681956362,73.0,73.0,stress
0.5441326632791635,0.2380952537059784,54.0,798.0,786.3748303151759,0.06766917293233082,0.9854321181894435,329.6855409191759,1223.8995175801506,45.0,187.0,stress
0.5638888787340235,0.2666666805744171,496.0,445.0,471.82502371270107,1.1146067415730336,1.0602809521633731,293.8661569918188,1258.7141984258897,51.0,59.0,stress
0.5593749910593033,0.25666668117046354,327.0,318.0,429.18159747025516,1.028301886792453,1.3496276650008023,266.33205750987975,1217.653433601954,29.0,37.0,stress
0.5625,0.2666666805744171,193.0,277.0,227.19738244256547,0.6967509025270758,0.8202071568323663,175.317090622534,1152.3059933030709,41.0,41.0,stress
0.6206521676934283,0.32463769161182904,300.0,346.0,334.9428927086416,0.8670520231213873,0.9680430425105248,370.8572086013565,1397.9324382596506,39.0,39.0,no-stress
0.6256756863078555,0.3333333432674408,740.0,593.0,712.2242761316194,1.2478920741989883,1.201052742211837,569.8385593604205,1561.3347257264509,13.0,55.0,stress
0.6232142959322248,0.3238095428262438,1215.0,92.0,506.20554476050097,13.206521739130435,5.502234182179358,321.2059718385725,1258.2526552526924,42.0,56.0,stress
0.5683593666180968,0.21458335034549236,667.0,1043.0,702.0954333195152,0.6395014381591563,0.6731499840072054,435.7893143248919,1214.0586651648898,83.0,111.0,no-stress
0.5441666642824808,0.2666666805744171,126.0,219.0,140.38593162305614,0.5753424657534246,0.6410316512468317,374.8497338235043,1407.9262425294314,12.0,22.0,no-stress
0.5568749964237213,0.2666666805744171,334.0,294.0,381.5675022539654,1.1360544217687074,1.2978486471223314,295.31700229241403,1292.350711363822,44.0,48.0,no-stress
0.5661764618228463,0.2666666805744171,486.0,546.0,534.0168436858075,0.8901098901098901,0.9780528272633838,330.72472294617415,1237.6371350390195,80.0,84.0,no-stress
0.562797615925471,0.2666666805744171,259.0,690.0,425.1235414813205,0.3753623188405797,0.6161210746106094,341.628867441717,1279.2729717648954,60.0,68.0,no-stress
0.6100000143051147,0.2700000137090683,1317.0,362.0,607.5759185157049,3.638121546961326,1.6783865152367539,355.3187395281194,1297.638913185096,23.0,23.0,no-stress
0.5900000095367431,0.2866666793823242,1815.0,151.0,437.09892797001163,12.019867549668874,2.8946948872186202,273.87910829269794,1286.0245375808518,29.0,29.0,no-stress
0.5630681758577173,0.26060607487505133,724.0,328.0,601.6033154558146,2.207317073170732,1.8341564495604104,348.204272390212,1155.1753907523694,34.0,96.0,no-stress
0.5619791597127914,0.2611111253499985,312.0,379.0,350.802841056629,0.8232189973614775,0.9256011637378074,277.00024863041307,1252.6999474677932,36.0,42.0,no-stress
0.572500029206276,0.2666666805744171,204.0,344.0,239.34874361892557,0.5930232558139535,0.695781231450365,225.05978366420393,1225.5032496857427,16.0,16.0,no-stress
